post_idx,company,source,ticker,created_datetime,sentiment_label,bert_text,emotion_admiration,emotion_amusement,emotion_anger,emotion_annoyance,emotion_approval,emotion_caring,emotion_confusion,emotion_curiosity,emotion_desire,emotion_disappointment,emotion_disapproval,emotion_disgust,emotion_embarrassment,emotion_excitement,emotion_fear,emotion_gratitude,emotion_grief,emotion_joy,emotion_love,emotion_nervousness,emotion_neutral,emotion_optimism,emotion_pride,emotion_realization,emotion_relief,emotion_remorse,emotion_sadness,emotion_surprise,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,dominant_topic,dominant_topic_prob
tesla_00010,tesla,stocktwits,TSLA,2026-05-28T19:58:43Z,,"$MNTS another easy double coming here, just wait and see... $SPCX trillion dollar IPO will be much bigger than when the EV revolution when $TSLA carried the smaller co&#39;s in valuation like $LCID $RIVN etc.",0.0009897638810798,0.0008268043748103,0.0001186422014143,0.0004948241403326,0.0108881462365388,0.0003465185582172,0.0005790080758742,0.0018997404258698,0.0017887270078063,0.0003350891638547,0.0002631110837683,0.000144749530591,4.912508666166104e-05,0.0101157529279589,0.0002089408517349,9.837557445280254e-05,4.3273470510030165e-05,0.0009053716785274,0.0004010147531516,0.000116044167953,0.959849774837494,0.0072322469204664,0.0001014029548969,0.0012961172033101,0.0001143227782449,5.4346757679013535e-05,0.0001567028812132,0.0005820641526952,0.009639800526201725,0.9325651526451111,0.009653310291469097,0.009625664912164211,0.009626779705286026,0.0096421604976058,0.009629483334720135,0.009617664851248264,1,0.9325651526451111
tesla_00011,tesla,stocktwits,TSLA,2026-05-28T19:58:38Z,,$TSLA tbh they are kind of the diet pepsi of cars. One easily sees they are trying to make them cheaper than ever too. Understandable.,0.0016547879204154,0.000210038255318,0.0001493119052611,0.0012045027688145,0.1144537925720214,0.000378565135179,0.0006423142040148,0.00027552456595,0.0002908542228396,0.000572387361899,0.0009733457118272,0.0002159908763132,6.063576074666344e-05,0.0002876588550861,0.0001070266807801,0.00024923068122,4.3922489567194134e-05,0.0002786479599308,0.0002912264026235,6.901705637574196e-05,0.8639623522758484,0.0017805548850446,0.0001097881613532,0.0110906390473246,0.0002068998728645,7.34681379981339e-05,0.0002119680139003,0.0001555729832034,0.015638265758752823,0.890508234500885,0.015655096620321274,0.015639422461390495,0.015629122033715248,0.015626927837729454,0.0156408678740263,0.015662116929888725,1,0.890508234500885
tesla_00012,tesla,stocktwits,TSLA,2026-05-28T19:58:33Z,Bullish,$TSLA pls run tomorrow so I can make some money for once,0.0010083151282742,0.0010684864828363,0.0004264351446181,0.0026436075568199,0.0102170221507549,0.0018106234492734,0.0006513571133837,0.0010824596974998,0.1025680899620056,0.0019917325116693,0.000969803193584,0.0003306505095679,0.000130974323838,0.0039524598978459,0.000343694264302,0.0007554621552117,0.0001595348148839,0.0028275537770241,0.0005622776225209,0.0002881554828491,0.8007698059082031,0.0593434385955333,0.0003005861944984,0.0036843926645815,0.000517580891028,0.0003451780066825,0.0008653621189296,0.0003849334607366,0.017906976863741875,0.01786673441529274,0.017886511981487274,0.01787296123802662,0.4365263283252716,0.017868701368570328,0.4561959207057953,0.017875881865620613,6,0.4561959207057953
tesla_00013,tesla,stocktwits,TSLA,2026-05-28T19:57:51Z,,"$TSLA FAFO **** ******, Fade out",8.96999699762091e-05,0.0001955171464942,0.0003182779764756,0.0005161544540897,0.000338999700034,5.4294756409944966e-05,7.734892278676853e-05,5.692397462553345e-05,4.8811183660291135e-05,0.0001387252268614,0.0001165651701739,0.0001422159693902,4.585596252582036e-05,9.710022277431564e-05,7.676602399442345e-05,2.6460545996087603e-05,2.296267484780401e-05,0.0001032370419125,6.575833685928956e-05,1.7655762349022552e-05,0.9969778060913086,7.138612272683531e-05,1.6253714420599863e-05,0.0001870242558652,1.3645581020682584e-05,1.607661397429183e-05,0.0001193389907712,4.919720595353283e-05,0.06257139146327972,0.06256438046693802,0.06262648850679398,0.0625014454126358,0.06252662092447281,0.06250045448541641,0.5621436238288879,0.06256554275751114,6,0.5621436238288879
tesla_00014,tesla,stocktwits,TSLA,2026-05-28T19:56:56Z,,$TSLA already priced in the next 40-50 years at best case.,0.0026210290379822,0.0001541647216072,7.384415221167728e-05,0.0004339651786722,0.0240548737347126,0.000287077302346,0.0009384658769704,0.0004152622714173,0.0009857508121058,0.0005438623484224,0.0008835134794935,0.0001159643870778,2.9137585443095304e-05,0.0003573902067728,7.275388634297997e-05,0.0004234869265928,3.369970363564789e-05,0.000220589354285,0.0002311840216862,3.746149377548136e-05,0.9520531892776488,0.0112264994531869,9.027716441778466e-05,0.0033122848253697,9.85076549113728e-05,5.55428268853575e-05,0.0001241672143805,0.0001260658027604,0.017870387062430382,0.2046222686767578,0.6880843043327332,0.017863858491182327,0.017888789996504784,0.017862260341644287,0.017915859818458557,0.017892295494675636,2,0.6880843043327332
tesla_00015,tesla,stocktwits,TSLA,2026-05-28T19:54:38Z,Bullish,"$TSLA just ordered another model y, this one is a frost blue/white performance.. color combo is sick... can&#39;t wait to get it in 3 weeks or so when it gets delivered.",0.0015141918556764,0.0019758467096835,0.0005553275696001,0.0016510541317984,0.0074342340230941,0.0005509773618541,0.0022775921970605,0.0198008455336093,0.0079915029928088,0.0008633444667793,0.0011674473062157,0.0004986346466466,0.000181782990694,0.0861817672848701,0.0003759231767617,0.0003715592902153,0.000118847041449,0.0028213134501129,0.0012510705273598,0.0002739080518949,0.8559114336967468,0.0019887699745595,0.000142547651194,0.0012218395713716,0.0002281461638631,0.0001499344361945,0.0005109552294015,0.0019891797564923,0.8539357781410217,0.020865602418780327,0.020916875451803207,0.020869817584753036,0.02083803527057171,0.020840317010879517,0.020881883800029755,0.020851658657193184,0,0.8539357781410217
tesla_00016,tesla,stocktwits,TSLA,2026-05-28T19:53:37Z,Bullish,$TSLA Lol Added $5K flawless victory ;),0.027821596711874,0.7937435507774353,0.000360618752893,0.0015571326948702,0.0153755787760019,0.0007125965785235,0.0003273181791882,0.0003122955677099,0.0002896652731578,0.0004998828517273,0.0006483967299573,0.0001918452762765,0.0002546260366216,0.0018999350722879,0.000118151649076,0.0012931470992043,0.000141963144415,0.135484516620636,0.001335309818387,0.0001306270132772,0.0105465669184923,0.0015494163380935,0.0006841540453024,0.0024521304294466,0.0013940911740064,0.0001539831864647,0.0004250858037266,0.0002959765261039,0.04166707396507263,0.04166705533862114,0.041667163372039795,0.04167194664478302,0.04166720062494278,0.7082390189170837,0.04166707396507263,0.04175349324941635,5,0.7082390189170837
tesla_00017,tesla,stocktwits,TSLA,2026-05-28T19:53:11Z,,$NVDA $SPY $MSFT $TSLA $AMZN NOW: Additional reports of exchange of fire in the Hormuz. It seems like the IRGC launched an attack against ships transiting the Hormuz right now. 🔴🔴🔴🔴,0.0002434506168356,0.0005562583100982,0.0003453293757047,0.0021248694974929,0.0197246931493282,0.0004551354213617,0.0004098936624359,0.0004011625424027,0.0005769681883975,0.0010344297625124,0.0008842362440191,0.0006418640259653,0.0002387557615293,0.0003340525727253,0.000847449642606,1.2472619346226566e-05,8.263919880846515e-05,0.0001361028989776,0.0003497637226246,0.0002354160242248,0.961137056350708,0.0025245989672839,6.698417564621195e-05,0.0056673511862754,0.0001042195435729,8.230350795201957e-05,0.0005542614380829,0.0002282940695295,0.01787072792649269,0.017863275483250618,0.01789374090731144,0.01787293329834938,0.8748905658721924,0.017879271879792213,0.017865924164652824,0.01786356419324875,4,0.8748905658721924
tesla_00018,tesla,stocktwits,TSLA,2026-05-28T19:52:53Z,,$TSLA added to puts let’s see tomorrow,6.7674380261451e-05,9.98352697934024e-05,8.19187262095511e-05,0.0001976574567379,0.0003087331715505,4.213908323436044e-05,0.0001137694416684,9.49999302974902e-05,6.641906657023355e-05,9.149263496510684e-05,8.73777607921511e-05,5.671785038430244e-05,2.2371896193362772e-05,0.0001333359687123,5.176245394977741e-05,3.589870175346732e-05,1.596083711774554e-05,9.861213766271248e-05,3.825407475233078e-05,1.6560154108447023e-05,0.9978464841842652,9.637676703277977e-05,1.1778057341871316e-05,0.0001771936949808,1.2802675882994665e-05,1.3550114999816287e-05,7.495186582673341e-05,4.533198080025613e-05,0.5676916837692261,0.020857904106378555,0.02086775004863739,0.02086719311773777,0.020903175696730614,0.30707991123199463,0.02086535282433033,0.02086702175438404,0,0.5676916837692261
tesla_00019,tesla,stocktwits,TSLA,2026-05-28T19:51:13Z,Bearish,$TSLA this fool is trying to exit rich by dumping all his failed companies into SpaceX ipo. $SPY retail fanbois are still gonna buy this junk $QQQ,9.300221427110956e-05,0.0005076630041003,0.0021581193432211,0.0129647422581911,0.0011232778197154,0.0001832266425481,0.0001354377454845,7.057524635456502e-05,0.0001244894083356,0.0008154876995831,0.001453454256989,0.0004497095942497,0.0001278667041333,6.364569708239287e-05,7.014366565272212e-05,4.629373870557174e-05,3.2560405088588595e-05,0.0001003978977678,4.68963771709241e-05,2.799295907607302e-05,0.9778688549995422,0.0003629839629866,2.791309088934213e-05,0.0007899762131273,2.9573338906629942e-05,3.2521740649826825e-05,0.0002335597091587,5.960684939054772e-05,0.011388438753783703,0.5585591793060303,0.011383271776139736,0.37312132120132446,0.011383745819330215,0.011377350427210331,0.0113791823387146,0.01140744611620903,1,0.5585591793060303
tesla_00020,tesla,stocktwits,TSLA,2026-05-28T19:50:18Z,Bullish,"$TSLA &quot;🪞 $𝗧𝗦𝗟𝗔 𝗪𝗘𝗗𝗚𝗘 𝗨𝗣𝗗𝗔𝗧𝗘 — 𝗦𝘁𝗿𝘂𝗰𝘁𝘂𝗿𝗲 + 𝗙𝗹𝗼𝘄 𝗖𝗼𝗻𝘃𝗲𝗿𝗴𝗶𝗻𝗴 𝗧𝗵𝘂 𝟱/𝟮𝟴/𝟮𝟲 𝟭𝟱:𝟰𝟳 𝗘𝗧 · 𝟭𝟱𝗺 · 𝘀𝗽𝗼𝘁 𝟰𝟰𝟮.𝟲𝟮 📜 𝗧𝗵𝗲𝘀𝗶𝘀: 𝗧𝘄𝗼 𝗶𝗻𝗱𝗲𝗽𝗲𝗻𝗱𝗲𝗻𝘁 𝗺𝗲𝘁𝗵𝗼𝗱𝘀, 𝗼𝗻𝗲 𝘁𝗮𝗿𝗴𝗲𝘁. The price-time math earlier said 450 by Friday: 67% touch, 33% close. The chart now agrees — and the apex is 𝗻𝗼𝘄. 🪨 𝗦𝘁𝗿𝘂𝗰𝘁𝘂𝗿𝗲: ▪ Rising trendline from 5/21 ($418) holding 𝟰𝟮𝟮 → 𝟰𝟯𝟮 → 𝟰𝟯𝟲 → 𝟰𝟰𝟮. Sixth touch. Price sitting on it 𝘳𝘪𝘨𝘩𝘵 𝘯𝘰𝘸. ▪ Rising wedge / coil. Ceiling 𝟰𝟰𝟰–𝟰𝟰𝟲, range compressing every session. ▪ Upper channel projection lands 𝟰𝟰𝟴–𝟰𝟱𝟬 by Friday close. 𝘚𝘢𝘮𝘦 𝘭𝘦𝘷𝘦𝘭 𝘵𝘩𝘦 𝘖𝘐 𝘸𝘢𝘭𝘭 𝘢𝘯𝘥 𝘐𝘝 𝘵𝘦𝘳𝘮 𝘴𝘵𝘳𝘶𝘤𝘵𝘶𝘳𝘦 𝘧𝘭𝘢𝘨𝘨𝘦𝘥. Structure ✕ flow confluence. 🧭 𝗥𝗲𝘀𝗼𝗹𝘂𝘁𝗶𝗼𝗻 𝘁𝗮𝗯𝗹𝗲: ▪ Break 𝟰𝟰𝟰 on volume → wedge up → 𝟰𝟰𝟴–𝟰𝟱𝟬 𝗙𝗿𝗶 𝗘𝗢𝗗. P(touch 450) rises from 67% → 𝟴𝟬%+. ▪ Lose 𝟰𝟰𝟮 trendline → wedge down → 𝟰𝟯𝟲 → 𝟰𝟯𝟮 → 𝟰𝟮𝟴. Fast. ⚡ 𝗧𝗵𝗲 𝘀𝘁𝗿𝘂𝗰𝘁𝘂𝗿𝗲 𝘁𝗿𝗮𝗱𝗲 𝘁𝗶𝗴𝗵𝘁𝗲𝗻𝘀: 𝟱/𝟮𝟵 𝟰𝟰𝟱/𝟰𝟱𝟬 𝗰𝗮𝗹𝗹 𝘀𝗽𝗿𝗲𝗮𝗱 — long strike = wedge ceiling, short strike = OI wall = projected target. Pays maximum on the 𝘮𝘰𝘥𝘢𝘭 outcome (resolve up, stall at 450). Defined risk if it breaks down. 🛡 𝗛𝗼𝗻𝗲𝘀𝘁 𝗿𝗶𝘀𝗸: Wedges into apexes break 𝗯𝗼𝘁𝗵 ways. 6-touch trendlines fail eventually. SPY 716P swept above ask this AM ($4.5M, sc0.9) = someone hedging hard. If the index rolls Friday, TSLA wedge resolves 𝘥𝘰𝘸𝘯, not up. ✦ 𝗖𝗼𝗻𝘃𝗶𝗰𝘁𝗶𝗼𝗻: Modeled probability + structure + dealer positioning all say 450 is the magnet. Trade the geometry — don&#39;t pay Friday IV for the lotto, don&#39;t fight the wedge if it breaks the wrong way. NFA. Modeled, not promised. $TSLA #wavervanir #volanx #quant #optionsflow #algorithmictrading Process over prediction. Risk-first, always.&quot; -VolanX I am watching, observing - Pravo",0.0006714298151274,0.0002500598089149,0.000313589650762,0.0020269394882251,0.1260670594875493,0.000333828448182,0.0013120871338107,0.0009506717016071,0.0004086239378764,0.0006595107989614,0.0014514628379564,0.0004362492188082,9.80622334496428e-05,0.0002138836200498,0.0001436746175027,0.0001025747384513,5.390174096559766e-05,0.0001349630434954,0.0006903701837559,6.556175737103239e-05,0.8521298063788444,0.0022988504783738,5.981856283588464e-05,0.0084215927982901,0.0001148790105773,8.387231063334995e-05,0.0003122042155363,0.0001945055298924,0.0017621621955186129,0.0017616661498323083,0.0017624171450734138,0.9876624941825867,0.0017627571942284703,0.0017638569697737694,0.0017624774482101202,0.0017621810548007488,3,0.9876624941825867
tesla_00021,tesla,stocktwits,TSLA,2026-05-28T19:48:15Z,Bullish,$QQQ You don’t need to make money to be worth a trillion. In fact as you see with those examples you can actually lose BILLIONS per year and still be worth a trillion. And what’s the reason you ask? AI AI AI AI AI AI $SPY $MU $TSLA $BTC.X,0.0003793225623667,0.0003028711071237,0.0009353804634884,0.0093034328892827,0.0054442710243165,0.0002337627083761,0.03649428114295,0.0397306084632873,0.0002095073723467,0.0013191978214308,0.0073422733694314,0.0003871859807986,0.0001999211526708,0.0003049896040465,0.0001734321558615,6.768164894310758e-05,6.308190495474264e-05,0.0001372750557493,9.990325634134932e-05,8.699193858774379e-05,0.888369083404541,0.0013468828983604,2.710941225814167e-05,0.0042956299148499,5.0607166485860944e-05,4.505011020228267e-05,0.0002005333371926,0.0024497469421476,0.007358331698924303,0.007362826727330685,0.007359934039413929,0.007361938711255789,0.007356029003858566,0.007369335275143385,0.00736951781436801,0.9484620690345764,7,0.9484620690345764
tesla_00022,tesla,stocktwits,TSLA,2026-05-28T19:47:20Z,,"$TSLA ok degens. If I was a younger, gambling man, I&#39;d buy calls 0dte tomorrow. But I&#39;ll just continue to hold n cheerlead for u maniacs. Lfg",0.0002720715419854,0.0028950253035873,0.0003173384757246,0.0026926684658974,0.0018652130383998,0.0001505922991782,8.201479067793116e-05,5.06331016367767e-05,0.0001028089827741,0.0004733732494059,0.0010144396219402,0.0001625816075829,7.248901238199323e-05,0.0001704580063233,5.7432742323726416e-05,2.9168797482270747e-05,2.0688232325483114e-05,0.0004559750668704,5.073383363196626e-05,2.9068547519273125e-05,0.9874926805496216,0.0005226852954365,4.58894828625489e-05,0.0007296346011571,5.908611274207942e-05,2.179156945203431e-05,0.0001121030727517,5.1389815780567005e-05,0.39068540930747986,0.01563377119600773,0.01565007120370865,0.015639549121260643,0.5154840350151062,0.015635255724191666,0.01563860848546028,0.015633318573236465,4,0.5154840350151062
tesla_00023,tesla,stocktwits,TSLA,2026-05-28T19:46:44Z,,$TSLA a close above 442.5 and this will see 450 tomorrow.,0.0001140535750892,8.976028038887307e-05,4.452181383385323e-05,0.000134500907734,0.0006355636869557,5.153000165591948e-05,0.0001156576909124,8.103174332063645e-05,0.0001391937839798,9.800083353184164e-05,9.95228547253646e-05,4.738432107842527e-05,1.355264066660311e-05,0.0001605189172551,5.532935028895736e-05,3.942240437027067e-05,1.38376017275732e-05,9.452641825191677e-05,6.363252032315359e-05,1.783193147275597e-05,0.9972219467163086,0.0002687322266865,1.3781564121018164e-05,0.0002514044754207,1.4939942957425956e-05,1.3070877685095184e-05,6.658036727458239e-05,4.017586979898624e-05,0.8248714804649353,0.025029005482792854,0.025017645210027695,0.025034138932824135,0.025020601227879524,0.02501320280134678,0.025000423192977905,0.025013476610183716,0,0.8248714804649353
tesla_00024,tesla,stocktwits,TSLA,2026-05-28T19:45:52Z,Bullish,$TSLA Come on touch 445 before cloze.,9.543138003209606e-05,8.638807048555464e-05,8.787158731138334e-05,0.0002031263429671,0.0003373472427483,3.303025005152449e-05,9.269271686207504e-05,5.9269445046084e-05,3.578745236154646e-05,0.0001034613378578,0.0001147592702182,6.964784552110359e-05,2.53173457167577e-05,7.470021228073165e-05,4.752334280055947e-05,2.7831665647681803e-05,1.5655430615879595e-05,6.499401206383482e-05,4.64867043774575e-05,1.206558408739511e-05,0.9979915618896484,5.437116851680912e-05,1.1202045243408064e-05,0.0001761080056894,1.0600867426546756e-05,1.2039066859870218e-05,7.50817489461042e-05,3.568660395103507e-05,0.031282927840948105,0.22294965386390686,0.031272340565919876,0.03129378706216812,0.5893576145172119,0.03129017725586891,0.03129861131310463,0.03125491365790367,4,0.5893576145172119
